Cultural,Genético,SPF,ciclo,destino,origem
0.721,1.049,1.049,19,ES,CH
2.466,2.466,1.744,19,ES,IT
2.5489999999999995,2.5489999999999995,2.5489999999999995,19,MT,IT
4.5009999999999994,4.191,2.84,19,AT,IT
3.0149999999999997,3.3249999999999997,3.796,19,GR,IT
2.393,2.393,2.393,19,RO,MD
2.686,2.251,1.7870000000000001,19,HU,BG
2.394,2.394,2.394,19,MK,BG
0.445,0.445,2.496,19,RO,BG
2.378,2.378,2.378,19,TR,BG
5.069999999999999,5.504999999999999,6.514,19,GR,BG
0.345,0.345,0.345,19,TR,RO
3.302,3.302,1.251,19,HU,RO
2.8470000000000004,3.5920000000000005,3.5100000000000002,19,AT,GR
2.234,2.234,0.001,19,UK,CY
1.885,1.885,0.001,19,LT,IL
1.896,1.896,1.896,19,HR,ME
2.198,2.198,2.198,19,RS,HU
1.4609999999999999,1.4609999999999999,2.259,19,HR,HU
7.045999999999999,6.611,6.4,19,SK,HU
4.642000000000001,4.642000000000001,1.263,19,AT,SK
0.977,0.977,0.6579999999999999,19,ES,PT
2.406,2.406,2.087,19,UK,PT
3.3810000000000002,3.3810000000000002,2.583,19,SL,HR
6.003,6.003,5.205,19,AT,SL
1.8780000000000001,2.2110000000000003,2.5690000000000004,19,LV,LT
2.015,2.4210000000000003,0.001,19,UK,IS
3.6430000000000002,3.2270000000000003,2.649,19,UK,IE
0.306,0.306,0.306,19,SE,NO
1.042,1.042,1.042,19,FI,SE
1.356,1.0230000000000001,0.665,19,LV,EE
