ciclo,origem,destino,Cultural,SPF,Genético
19,PHLA,WASH,2.7,0.307,2.265
19,NSVL,STLS,0.394,0.395,0.001
19,NSVL,DLLS,1.912,1.876,2.3049999999999997
19,STLS,DLLS,1.924,2.474,2.3040000000000003
19,STLS,KSCY,1.902,1.561,1.902
19,STLS,LA03,2.519,2.9430000000000005,2.1260000000000003
19,NWOR,HSTN,0.449,0.8220000000000001,0.78
19,NWOR,DLLS,4.255,3.598,3.924
19,NWOR,ORLD,1.453,0.445,1.453
19,HSTN,SNAN,1.4620000000000002,1.8350000000000002,1.4620000000000002
19,HSTN,DLLS,4.139,4.651,4.47
19,HSTN,ORLD,2.82,0.696,2.82
19,SNAN,PHNX,1.396,2.612,1.396
19,SNAN,DLLS,1.795,2.638,1.795
19,DLLS,DNVR,1.183,1.858,1.799
19,DLLS,KSCY,0.779,0.001,0.779
19,DLLS,SNFN,7.653999999999999,5.102,6.6579999999999995
19,DLLS,LA03,2.8750000000000004,1.3639999999999999,3.2680000000000007
19,DNVR,KSCY,0.001,0.001,0.001
19,DNVR,SNFN,1.024,1.024,1.64
19,DNVR,SLKC,0.837,0.73,0.837
19,KSCY,SNFN,0.663,0.322,0.663
19,SNFN,SCRM,4.271,5.515,4.271
19,SNFN,PTLD,2.862,3.6850000000000005,2.862
19,SNFN,STTL,3.4410000000000003,2.742,3.4410000000000003
19,SNFN,SLKC,1.421,0.001,1.421
19,SNFN,LA03,3.4330000000000003,2.773,3.4330000000000003
19,SCRM,SLKC,1.245,0.001,1.245
19,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
19,SLKC,LA03,2.2279999999999998,1.509,2.2279999999999998
19,LA03,SNDG,4.043,4.043,4.043
19,LA03,PHNX,2.612,1.3960000000000001,2.612
19,SNDG,PHNX,1.077,1.077,1.077
20,NY54,CMBR,1.44,3.2950000000000004,1.44
20,NY54,CHCG,3.622,6.377000000000001,3.622
20,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
20,NY54,WASH,1.439,5.382999999999999,1.874
20,CMBR,PHLA,2.5860000000000003,0.731,2.5860000000000003
20,CHCG,CLEV,0.6599999999999999,0.997,0.6599999999999999
20,CHCG,PHLA,3.971,1.9980000000000002,3.971
20,CHCG,STLS,1.9260000000000002,5.440000000000001,2.306
20,CHCG,DNVR,1.5060000000000002,1.5060000000000002,1.5060000000000002
20,CHCG,KSCY,1.059,0.281,1.059
20,CHCG,SNFN,1.184,3.043,0.804
20,CHCG,STTL,1.6190000000000002,1.495,1.6190000000000002
20,CHCG,SLKC,1.972,2.4959999999999996,1.972
20,CLEV,NSVL,1.3459999999999999,2.3409999999999997,1.3459999999999999
20,CLEV,STLS,1.382,0.001,1.382
20,CLEV,PHLA,1.65,0.927,1.65
20,RLGH,ATLN,3.843,3.375,3.843
20,RLGH,WASH,1.078,1.546,1.078
20,ATLN,WASH,3.5970000000000004,4.006,3.5970000000000004
20,ATLN,NSVL,1.287,1.6429999999999998,1.287
20,ATLN,STLS,2.179,2.814,2.179
20,ATLN,DLLS,3.6720000000000006,5.7540000000000004,3.6720000000000006
20,ATLN,ORLD,5.052,4.824,5.052
20,PHLA,WASH,2.7,0.307,2.265
20,NSVL,STLS,0.394,0.395,0.001
20,NSVL,DLLS,1.912,1.876,2.3049999999999997
20,STLS,DLLS,2.347,2.8970000000000002,2.7270000000000003
20,STLS,KSCY,1.902,1.561,1.902
20,STLS,LA03,2.823,2.9430000000000005,2.43
20,NWOR,HSTN,0.449,0.8220000000000001,0.78
20,NWOR,DLLS,4.678,4.021,4.3469999999999995
20,NWOR,ORLD,1.453,0.445,1.453
20,HSTN,SNAN,1.4620000000000002,1.8350000000000002,1.4620000000000002
20,HSTN,DLLS,4.139,4.651,4.47
20,HSTN,ORLD,2.82,0.696,2.82
20,SNAN,PHNX,1.396,2.612,1.396
20,SNAN,DLLS,1.795,2.638,1.795
20,DLLS,DNVR,1.183,1.858,1.799
20,DLLS,KSCY,0.779,0.001,0.779
20,DLLS,SNFN,8.017,5.465,7.020999999999999
20,DLLS,LA03,2.8750000000000004,1.3639999999999999,3.2680000000000007
20,DNVR,KSCY,0.001,0.001,0.001
20,DNVR,SNFN,1.024,1.024,1.64
20,DNVR,SLKC,0.837,0.73,0.837
20,KSCY,SNFN,0.663,0.322,0.663
20,SNFN,SCRM,4.271,5.515,4.271
20,SNFN,PTLD,2.862,3.6850000000000005,2.862
20,SNFN,STTL,3.4410000000000003,2.742,3.4410000000000003
20,SNFN,SLKC,1.421,0.001,1.421
20,SNFN,LA03,3.4330000000000003,2.773,3.4330000000000003
20,SCRM,SLKC,1.245,0.001,1.245
20,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
20,SLKC,LA03,2.5319999999999996,1.509,2.5319999999999996
20,LA03,SNDG,4.043,4.043,4.043
20,LA03,PHNX,2.612,1.3960000000000001,2.612
20,SNDG,PHNX,1.077,1.077,1.077
21,NY54,CMBR,1.44,3.2950000000000004,1.44
21,NY54,CHCG,4.048,7.2170000000000005,4.048
21,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
21,NY54,WASH,1.865,6.222999999999999,2.3000000000000003
21,CMBR,PHLA,2.5860000000000003,0.731,2.5860000000000003
21,CHCG,CLEV,1.411,1.748,1.411
21,CHCG,PHLA,4.385,1.9980000000000002,4.385
21,CHCG,STLS,1.9260000000000002,5.440000000000001,2.306
21,CHCG,DNVR,1.5060000000000002,1.5060000000000002,1.5060000000000002
21,CHCG,KSCY,1.059,0.281,1.059
21,CHCG,SNFN,2.3489999999999998,4.208,1.969
21,CHCG,STTL,1.6190000000000002,1.495,1.6190000000000002
21,CHCG,SLKC,2.398,2.9219999999999997,2.398
21,CLEV,NSVL,1.3459999999999999,2.3409999999999997,1.3459999999999999
21,CLEV,STLS,1.382,0.001,1.382
21,CLEV,PHLA,1.65,0.927,1.65
21,RLGH,ATLN,3.843,3.375,3.843
21,RLGH,WASH,1.078,1.546,1.078
21,ATLN,WASH,3.5970000000000004,4.006,3.5970000000000004
21,ATLN,NSVL,1.287,1.6429999999999998,1.287
21,ATLN,STLS,2.179,2.814,2.179
21,ATLN,DLLS,3.6720000000000006,6.162000000000001,3.6720000000000006
21,ATLN,ORLD,5.052,5.232,5.052
21,PHLA,WASH,3.1140000000000003,0.307,2.6790000000000003
21,NSVL,STLS,0.394,0.395,0.001
21,NSVL,DLLS,1.912,1.876,2.3049999999999997
21,STLS,DLLS,2.347,2.8970000000000002,2.7270000000000003
21,STLS,KSCY,1.902,1.561,1.902
21,STLS,LA03,2.823,2.9430000000000005,2.43
21,NWOR,HSTN,0.449,0.8220000000000001,0.78
21,NWOR,DLLS,4.987,4.33,4.656
21,NWOR,ORLD,1.453,0.445,1.453
21,HSTN,SNAN,1.4620000000000002,1.8350000000000002,1.4620000000000002
21,HSTN,DLLS,4.547000000000001,4.651,4.878
21,HSTN,ORLD,3.2279999999999998,0.696,3.2279999999999998
21,SNAN,PHNX,1.396,2.612,1.396
21,SNAN,DLLS,1.795,2.638,1.795
21,DLLS,DNVR,1.183,1.858,1.799
21,DLLS,KSCY,0.779,0.001,0.779
21,DLLS,SNFN,8.733999999999998,6.182,7.7379999999999995
21,DLLS,LA03,2.8750000000000004,1.3639999999999999,3.2680000000000007
21,DNVR,KSCY,0.001,0.001,0.001
21,DNVR,SNFN,1.024,1.024,1.64
21,DNVR,SLKC,0.837,0.73,0.837
21,KSCY,SNFN,1.049,0.708,1.049
21,SNFN,SCRM,4.6819999999999995,5.925999999999999,4.6819999999999995
21,SNFN,PTLD,3.9250000000000003,4.748,3.9250000000000003
21,SNFN,STTL,3.4410000000000003,2.742,3.4410000000000003
21,SNFN,SLKC,1.421,0.001,1.421
21,SNFN,LA03,3.4330000000000003,2.773,3.4330000000000003
21,SCRM,SLKC,1.245,0.001,1.245
21,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
21,SLKC,LA03,2.5319999999999996,1.509,2.5319999999999996
21,LA03,SNDG,4.043,4.043,4.043
21,LA03,PHNX,2.612,1.3960000000000001,2.612
21,SNDG,PHNX,1.077,1.077,1.077
22,NY54,CMBR,1.44,3.2950000000000004,1.44
22,NY54,CHCG,4.048,7.2170000000000005,4.048
22,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
22,NY54,WASH,1.865,6.222999999999999,2.3000000000000003
22,CMBR,PHLA,2.9150000000000005,1.06,2.9150000000000005
22,CHCG,CLEV,1.411,1.748,1.411
22,CHCG,PHLA,4.832,2.4450000000000003,4.832
22,CHCG,STLS,2.262,6.223000000000002,2.642
22,CHCG,DNVR,1.5060000000000002,1.5060000000000002,1.5060000000000002
22,CHCG,KSCY,1.4409999999999998,0.663,1.4409999999999998
22,CHCG,SNFN,2.796,4.208,2.416
22,CHCG,STTL,2.0010000000000003,1.8770000000000002,2.0010000000000003
22,CHCG,SLKC,2.398,2.9219999999999997,2.398
22,CLEV,NSVL,1.6749999999999998,2.67,1.6749999999999998
22,CLEV,STLS,1.382,0.001,1.382
22,CLEV,PHLA,1.9789999999999999,1.256,1.9789999999999999
22,RLGH,ATLN,4.163,3.695,4.163
22,RLGH,WASH,1.078,1.546,1.078
22,ATLN,WASH,3.5970000000000004,4.006,3.5970000000000004
22,ATLN,NSVL,1.623,1.6429999999999998,1.287
22,ATLN,STLS,2.179,3.15,2.5149999999999997
22,ATLN,DLLS,3.9920000000000004,6.482000000000001,3.9920000000000004
22,ATLN,ORLD,5.052,5.232,5.052
22,PHLA,WASH,3.1140000000000003,0.307,2.6790000000000003
22,NSVL,STLS,1.0270000000000001,0.6859999999999999,0.589
22,NSVL,DLLS,2.203,2.173,2.3049999999999997
22,STLS,DLLS,2.347,2.8970000000000002,2.7270000000000003
22,STLS,KSCY,1.902,1.561,1.902
22,STLS,LA03,3.52,4.081,3.418
22,NWOR,HSTN,0.449,0.8220000000000001,0.78
22,NWOR,DLLS,4.987,4.33,4.656
22,NWOR,ORLD,1.453,0.445,1.453
22,HSTN,SNAN,1.4620000000000002,1.8350000000000002,1.4620000000000002
22,HSTN,DLLS,4.547000000000001,4.651,4.878
22,HSTN,ORLD,3.2279999999999998,0.696,3.2279999999999998
22,SNAN,PHNX,1.396,2.9090000000000003,1.396
22,SNAN,DLLS,1.795,2.935,1.795
22,DLLS,DNVR,1.183,1.858,1.799
22,DLLS,KSCY,0.779,0.001,0.779
22,DLLS,SNFN,9.053999999999998,6.502000000000001,8.058
22,DLLS,LA03,3.1660000000000004,1.3639999999999999,3.2680000000000007
22,DNVR,KSCY,0.001,0.001,0.001
22,DNVR,SNFN,1.024,1.024,1.64
22,DNVR,SLKC,0.837,0.73,0.837
22,KSCY,SNFN,1.049,0.708,1.049
22,SNFN,SCRM,4.6819999999999995,5.925999999999999,4.6819999999999995
22,SNFN,PTLD,3.9250000000000003,4.748,3.9250000000000003
22,SNFN,STTL,3.4410000000000003,2.742,3.4410000000000003
22,SNFN,SLKC,1.421,0.001,1.421
22,SNFN,LA03,3.8800000000000003,2.773,3.8800000000000003
22,SCRM,SLKC,1.245,0.001,1.245
22,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
22,SLKC,LA03,2.5319999999999996,1.509,2.5319999999999996
22,LA03,SNDG,4.734000000000001,4.734000000000001,4.734000000000001
22,LA03,PHNX,3.3560000000000003,1.8430000000000002,3.3560000000000003
22,SNDG,PHNX,1.077,1.077,1.077
23,NY54,CMBR,1.44,3.2950000000000004,1.44
23,NY54,CHCG,4.048,7.2170000000000005,4.474
23,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
23,NY54,WASH,1.865,6.222999999999999,2.7260000000000004
23,CMBR,PHLA,2.9150000000000005,1.06,2.9150000000000005
23,CHCG,CLEV,1.411,1.748,1.411
23,CHCG,PHLA,4.832,2.4450000000000003,4.832
23,CHCG,STLS,2.262,6.223000000000002,2.642
23,CHCG,DNVR,1.5060000000000002,1.5060000000000002,1.5060000000000002
23,CHCG,KSCY,1.4409999999999998,0.663,1.4409999999999998
23,CHCG,SNFN,2.796,4.208,2.842
23,CHCG,STTL,2.0010000000000003,2.1620000000000004,2.0010000000000003
23,CHCG,SLKC,2.398,3.207,2.398
23,CLEV,NSVL,1.6749999999999998,2.67,1.6749999999999998
23,CLEV,STLS,1.382,0.001,1.382
23,CLEV,PHLA,1.9789999999999999,1.256,1.9789999999999999
23,RLGH,ATLN,5.022,4.554,4.596
23,RLGH,WASH,1.078,1.546,1.504
23,ATLN,WASH,4.025,4.434,4.025
23,ATLN,NSVL,1.623,1.6429999999999998,1.287
23,ATLN,STLS,2.6069999999999998,3.578,2.9429999999999996
23,ATLN,DLLS,4.851000000000001,7.341000000000001,4.425000000000001
23,ATLN,ORLD,5.052,5.232,5.052
23,PHLA,WASH,3.1140000000000003,0.307,2.6790000000000003
23,NSVL,STLS,1.0270000000000001,0.6859999999999999,0.589
23,NSVL,DLLS,2.203,2.173,2.3049999999999997
23,STLS,DLLS,2.347,2.8970000000000002,2.7270000000000003
23,STLS,KSCY,1.902,1.561,1.902
23,STLS,LA03,3.52,4.081,3.418
23,NWOR,HSTN,0.449,1.161,0.78
23,NWOR,DLLS,5.3260000000000005,4.33,4.995
23,NWOR,ORLD,1.453,0.445,1.453
23,HSTN,SNAN,1.4620000000000002,2.1740000000000004,1.4620000000000002
23,HSTN,DLLS,4.914000000000001,5.018,5.245
23,HSTN,ORLD,3.2279999999999998,0.696,3.2279999999999998
23,SNAN,PHNX,1.8199999999999998,3.333,1.8199999999999998
23,SNAN,DLLS,2.558,3.359,2.558
23,DLLS,DNVR,1.616,2.291,2.2319999999999998
23,DLLS,KSCY,0.779,0.001,0.779
23,DLLS,SNFN,9.847,7.295000000000001,8.425
23,DLLS,LA03,3.1660000000000004,1.3639999999999999,3.2680000000000007
23,DNVR,KSCY,0.001,0.001,0.001
23,DNVR,SNFN,1.024,1.024,1.64
23,DNVR,SLKC,0.837,0.73,0.837
23,KSCY,SNFN,1.049,0.708,1.049
23,SNFN,SCRM,5.108,6.351999999999999,5.108
23,SNFN,PTLD,4.292,5.115,4.292
23,SNFN,STTL,3.7260000000000004,2.742,3.7260000000000004
23,SNFN,SLKC,1.706,0.001,1.706
23,SNFN,LA03,3.8800000000000003,2.773,3.8800000000000003
23,SCRM,SLKC,1.245,0.001,1.245
23,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
23,SLKC,LA03,2.5319999999999996,1.509,2.5319999999999996
23,LA03,SNDG,4.734000000000001,4.734000000000001,4.734000000000001
23,LA03,PHNX,3.3560000000000003,1.8430000000000002,3.3560000000000003
23,SNDG,PHNX,1.077,1.077,1.077
24,NY54,CMBR,1.44,3.2950000000000004,1.44
24,NY54,CHCG,4.048,7.565,4.474
24,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
24,NY54,WASH,1.865,6.570999999999999,2.7260000000000004
24,CMBR,PHLA,2.9150000000000005,1.06,2.9150000000000005
24,CHCG,CLEV,1.411,1.748,1.411
24,CHCG,PHLA,5.18,2.8430000000000004,5.18
24,CHCG,STLS,2.673,7.032000000000001,3.053
24,CHCG,DNVR,1.9170000000000003,1.9170000000000003,1.9170000000000003
24,CHCG,KSCY,1.4409999999999998,0.663,1.4409999999999998
24,CHCG,SNFN,3.198,4.61,3.244
24,CHCG,STTL,2.0010000000000003,2.1620000000000004,2.0010000000000003
24,CHCG,SLKC,2.746,3.5549999999999997,2.746
24,CLEV,NSVL,1.6749999999999998,2.67,1.6749999999999998
24,CLEV,STLS,1.382,0.001,1.382
24,CLEV,PHLA,1.9789999999999999,1.256,1.9789999999999999
24,RLGH,ATLN,5.466,4.998,5.04
24,RLGH,WASH,1.078,1.546,1.504
24,ATLN,WASH,4.423,4.434,4.423
24,ATLN,NSVL,1.623,1.6429999999999998,1.287
24,ATLN,STLS,2.6069999999999998,3.578,2.9429999999999996
24,ATLN,DLLS,5.6930000000000005,7.785000000000001,5.267
24,ATLN,ORLD,5.052,5.232,5.052
24,PHLA,WASH,3.8600000000000003,0.307,3.4250000000000003
24,NSVL,STLS,1.0270000000000001,0.6859999999999999,0.589
24,NSVL,DLLS,2.203,2.173,2.3049999999999997
24,STLS,DLLS,2.347,3.2950000000000004,2.7270000000000003
24,STLS,KSCY,1.902,1.561,1.902
24,STLS,LA03,3.52,4.081,3.418
24,NWOR,HSTN,0.888,1.6,1.219
24,NWOR,DLLS,6.014000000000001,5.018000000000001,5.683000000000001
24,NWOR,ORLD,1.453,0.445,1.453
24,HSTN,SNAN,1.9010000000000002,2.6130000000000004,1.9010000000000002
24,HSTN,DLLS,4.914000000000001,5.018,5.245
24,HSTN,ORLD,3.2279999999999998,0.696,3.2279999999999998
24,SNAN,PHNX,1.8199999999999998,3.333,1.8199999999999998
24,SNAN,DLLS,2.558,3.359,2.558
24,DLLS,DNVR,1.616,2.291,2.2319999999999998
24,DLLS,KSCY,0.779,0.001,0.779
24,DLLS,SNFN,10.535,7.983000000000001,9.113000000000001
24,DLLS,LA03,3.1660000000000004,1.3639999999999999,3.2680000000000007
24,DNVR,KSCY,0.001,0.001,0.001
24,DNVR,SNFN,1.024,1.024,1.64
24,DNVR,SLKC,0.837,0.73,0.837
24,KSCY,SNFN,1.049,0.708,1.049
24,SNFN,SCRM,5.51,6.754,5.108
24,SNFN,PTLD,4.98,5.803000000000001,4.98
24,SNFN,STTL,3.7260000000000004,2.742,3.7260000000000004
24,SNFN,SLKC,1.706,0.001,2.108
24,SNFN,LA03,3.8800000000000003,2.773,3.8800000000000003
24,SCRM,SLKC,1.245,0.001,1.6470000000000002
24,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
24,SLKC,LA03,2.8139999999999996,1.791,2.8139999999999996
24,LA03,SNDG,5.016000000000001,5.016000000000001,5.016000000000001
24,LA03,PHNX,3.3560000000000003,1.8430000000000002,3.3560000000000003
24,SNDG,PHNX,1.077,1.077,1.077
25,NY54,CMBR,1.789,4.021000000000001,1.789
25,NY54,CHCG,4.8180000000000005,8.712,5.244000000000001
25,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
25,NY54,WASH,1.865,6.570999999999999,2.7260000000000004
25,CMBR,PHLA,3.2920000000000007,1.06,3.2920000000000007
25,CHCG,CLEV,1.726,2.063,1.411
25,CHCG,PHLA,5.5569999999999995,2.8430000000000004,5.5569999999999995
25,CHCG,STLS,2.673,7.032000000000001,3.368
25,CHCG,DNVR,1.9170000000000003,1.9170000000000003,1.9170000000000003
25,CHCG,KSCY,1.4409999999999998,0.663,1.4409999999999998
25,CHCG,SNFN,3.198,4.61,3.244
25,CHCG,STTL,2.3500000000000005,2.511,2.3500000000000005
25,CHCG,SLKC,3.859,4.668,3.859
25,CLEV,NSVL,1.9899999999999998,2.985,1.6749999999999998
25,CLEV,STLS,1.382,0.001,1.382
25,CLEV,PHLA,1.9789999999999999,1.256,1.9789999999999999
25,RLGH,ATLN,5.819,5.351,5.393
25,RLGH,WASH,1.078,1.546,1.504
25,ATLN,WASH,4.423,4.434,4.423
25,ATLN,NSVL,1.623,1.6429999999999998,1.64
25,ATLN,STLS,2.6069999999999998,3.578,2.9429999999999996
25,ATLN,DLLS,6.046,8.138000000000002,5.267
25,ATLN,ORLD,5.052,5.232,5.052
25,PHLA,WASH,3.8600000000000003,0.307,3.4250000000000003
25,NSVL,STLS,1.0270000000000001,0.6859999999999999,0.9039999999999999
25,NSVL,DLLS,2.203,2.173,2.6579999999999995
25,STLS,DLLS,2.347,3.2950000000000004,2.7270000000000003
25,STLS,KSCY,1.902,1.561,1.902
25,STLS,LA03,3.52,4.081,3.418
25,NWOR,HSTN,0.888,1.6,1.219
25,NWOR,DLLS,6.335000000000001,5.339,6.0040000000000004
25,NWOR,ORLD,1.453,0.445,1.453
25,HSTN,SNAN,1.9010000000000002,2.6130000000000004,1.9010000000000002
25,HSTN,DLLS,4.914000000000001,5.018,5.245
25,HSTN,ORLD,3.2279999999999998,0.696,3.2279999999999998
25,SNAN,PHNX,1.8199999999999998,3.333,1.8199999999999998
25,SNAN,DLLS,2.558,3.359,2.558
25,DLLS,DNVR,1.969,2.644,2.585
25,DLLS,KSCY,0.779,0.001,0.779
25,DLLS,SNFN,10.856,8.304000000000002,9.434000000000001
25,DLLS,LA03,3.1660000000000004,1.3639999999999999,3.2680000000000007
25,DNVR,KSCY,0.001,0.001,0.001
25,DNVR,SNFN,1.024,1.024,1.64
25,DNVR,SLKC,0.837,0.73,0.837
25,KSCY,SNFN,1.049,0.708,1.049
25,SNFN,SCRM,5.8309999999999995,7.074999999999999,5.428999999999999
25,SNFN,PTLD,4.98,5.803000000000001,4.98
25,SNFN,STTL,3.7260000000000004,2.742,3.7260000000000004
25,SNFN,SLKC,1.706,0.001,2.108
25,SNFN,LA03,3.8800000000000003,2.773,3.8800000000000003
25,SCRM,SLKC,1.245,0.001,1.6470000000000002
25,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
25,SLKC,LA03,2.8139999999999996,1.791,2.8139999999999996
25,LA03,SNDG,5.016000000000001,5.016000000000001,5.016000000000001
25,LA03,PHNX,3.3560000000000003,1.8430000000000002,3.3560000000000003
25,SNDG,PHNX,1.077,1.077,1.077
26,NY54,CMBR,2.133,4.365000000000001,2.133
26,NY54,CHCG,5.461000000000001,9.354999999999999,5.887000000000001
26,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
26,NY54,WASH,1.865,6.570999999999999,2.7260000000000004
26,CMBR,PHLA,3.2920000000000007,1.06,3.2920000000000007
26,CHCG,CLEV,1.726,2.063,1.411
26,CHCG,PHLA,5.5569999999999995,2.8430000000000004,5.5569999999999995
26,CHCG,STLS,2.673,7.032000000000001,3.368
26,CHCG,DNVR,1.9170000000000003,1.9170000000000003,1.9170000000000003
26,CHCG,KSCY,1.4409999999999998,0.663,1.4409999999999998
26,CHCG,SNFN,3.542,4.954000000000001,3.588
26,CHCG,STTL,2.3500000000000005,2.807,2.3500000000000005
26,CHCG,SLKC,4.158,5.263000000000001,4.158
26,CLEV,NSVL,1.9899999999999998,2.985,1.6749999999999998
26,CLEV,STLS,1.382,0.001,1.382
26,CLEV,PHLA,1.9789999999999999,1.256,1.9789999999999999
26,RLGH,ATLN,5.819,5.351,5.393
26,RLGH,WASH,1.078,1.546,1.504
26,ATLN,WASH,5.733,5.744,5.733
26,ATLN,NSVL,1.623,1.6429999999999998,1.64
26,ATLN,STLS,3.0509999999999997,4.436,3.3869999999999996
26,ATLN,DLLS,6.896,8.574000000000002,6.117
26,ATLN,ORLD,5.478999999999999,5.659,5.478999999999999
26,PHLA,WASH,4.287,0.734,3.8520000000000003
26,NSVL,STLS,1.0270000000000001,0.6859999999999999,0.9039999999999999
26,NSVL,DLLS,2.203,2.173,2.6579999999999995
26,STLS,DLLS,2.347,3.2950000000000004,2.7270000000000003
26,STLS,KSCY,1.902,1.561,1.902
26,STLS,LA03,3.964,4.939,3.862
26,NWOR,HSTN,0.888,1.6,1.219
26,NWOR,DLLS,6.335000000000001,5.339,6.0040000000000004
26,NWOR,ORLD,1.453,0.445,1.453
26,HSTN,SNAN,1.9010000000000002,2.6130000000000004,1.9010000000000002
26,HSTN,DLLS,4.914000000000001,5.018,5.245
26,HSTN,ORLD,3.2279999999999998,0.696,3.2279999999999998
26,SNAN,PHNX,1.8199999999999998,3.333,1.8199999999999998
26,SNAN,DLLS,2.9939999999999998,3.795,2.9939999999999998
26,DLLS,DNVR,1.969,2.644,2.585
26,DLLS,KSCY,0.779,0.001,0.779
26,DLLS,SNFN,10.856,8.304000000000002,9.434000000000001
26,DLLS,LA03,3.5800000000000005,1.3639999999999999,3.682000000000001
26,DNVR,KSCY,0.001,0.001,0.001
26,DNVR,SNFN,1.024,1.024,1.64
26,DNVR,SLKC,0.837,0.73,0.837
26,KSCY,SNFN,1.049,0.708,1.049
26,SNFN,SCRM,6.175,7.419,5.773
26,SNFN,PTLD,4.98,5.803000000000001,4.98
26,SNFN,STTL,4.7379999999999995,3.458,4.7379999999999995
26,SNFN,SLKC,2.002,0.001,2.404
26,SNFN,LA03,4.596,3.4890000000000003,4.596
26,SCRM,SLKC,1.245,0.001,1.6470000000000002
26,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
26,SLKC,LA03,2.8139999999999996,1.791,2.8139999999999996
26,LA03,SNDG,6.176,6.176,6.176
26,LA03,PHNX,3.3560000000000003,1.8430000000000002,3.3560000000000003
26,SNDG,PHNX,1.077,1.077,1.077
27,NY54,CMBR,2.887,5.540000000000001,2.887
27,NY54,CHCG,5.788000000000001,9.775999999999998,6.214000000000001
27,NY54,PHLA,0.7629999999999999,0.7629999999999999,1.198
27,NY54,WASH,1.865,6.897999999999999,2.7260000000000004
27,CMBR,PHLA,3.7130000000000005,1.06,3.7130000000000005
27,CHCG,CLEV,1.726,2.063,1.411
27,CHCG,PHLA,5.978,2.8430000000000004,5.978
27,CHCG,STLS,2.673,7.453000000000001,3.368
27,CHCG,DNVR,2.338,1.9170000000000003,2.338
27,CHCG,KSCY,1.4409999999999998,0.663,1.4409999999999998
27,CHCG,SNFN,3.8689999999999998,4.954000000000001,3.915
27,CHCG,STTL,2.7940000000000005,3.251,2.7940000000000005
27,CHCG,SLKC,4.158,5.263000000000001,4.158
27,CLEV,NSVL,1.9899999999999998,2.985,1.6749999999999998
27,CLEV,STLS,1.382,0.001,1.382
27,CLEV,PHLA,2.287,1.564,2.287
27,RLGH,ATLN,5.819,5.351,5.393
27,RLGH,WASH,1.078,1.546,1.504
27,ATLN,WASH,6.116,6.454,6.116
27,ATLN,NSVL,1.623,1.6429999999999998,1.64
27,ATLN,STLS,3.0509999999999997,4.436,3.3869999999999996
27,ATLN,DLLS,6.896,8.901000000000002,6.117
27,ATLN,ORLD,5.478999999999999,5.659,5.478999999999999
27,PHLA,WASH,4.67,1.117,4.235
27,NSVL,STLS,1.0270000000000001,0.6859999999999999,0.9039999999999999
27,NSVL,DLLS,2.529,2.499,2.9839999999999995
27,STLS,DLLS,2.347,3.716,2.7270000000000003
27,STLS,KSCY,1.902,1.561,1.902
27,STLS,LA03,3.964,4.939,3.862
27,NWOR,HSTN,0.888,1.6,1.219
27,NWOR,DLLS,6.662000000000001,5.666,6.331
27,NWOR,ORLD,1.453,0.445,1.453
27,HSTN,SNAN,1.9010000000000002,2.6130000000000004,1.9010000000000002
27,HSTN,DLLS,5.602000000000001,5.706,5.933000000000001
27,HSTN,ORLD,3.2279999999999998,0.696,3.2279999999999998
27,SNAN,PHNX,1.8199999999999998,3.333,1.8199999999999998
27,SNAN,DLLS,2.9939999999999998,3.795,2.9939999999999998
27,DLLS,DNVR,2.39,2.644,3.006
27,DLLS,KSCY,0.779,0.001,0.779
27,DLLS,SNFN,11.508,8.629000000000001,10.086
27,DLLS,LA03,3.5800000000000005,1.3639999999999999,3.682000000000001
27,DNVR,KSCY,0.001,0.001,0.001
27,DNVR,SNFN,1.024,1.024,1.64
27,DNVR,SLKC,0.837,0.73,0.837
27,KSCY,SNFN,1.049,0.708,1.049
27,SNFN,SCRM,6.175,7.419,5.773
27,SNFN,PTLD,5.305000000000001,6.128000000000001,5.305000000000001
27,SNFN,STTL,4.7379999999999995,3.458,4.7379999999999995
27,SNFN,SLKC,2.002,0.001,2.404
27,SNFN,LA03,4.596,3.4890000000000003,4.596
27,SCRM,SLKC,1.245,0.001,1.6470000000000002
27,PTLD,STTL,0.8240000000000001,0.001,0.8240000000000001
27,SLKC,LA03,2.8139999999999996,1.791,2.8139999999999996
27,LA03,SNDG,6.176,6.176,6.176
27,LA03,PHNX,3.3560000000000003,1.8430000000000002,3.3560000000000003
27,SNDG,PHNX,1.077,1.077,1.077
28,NY54,CMBR,2.887,5.540000000000001,2.887
28,NY54,CHCG,5.788000000000001,9.775999999999998,6.214000000000001
